route_name,route_service,direction,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,interstop_time_s,interstop_distance_m,fare
106,Koja-UN-Ruaka-Banana,Outbound,0111AAR,28,Ruaka,-1.207579493,36.78627133,40,306,60
106,Koja-UN-Ruaka-Banana,Outbound,0101RKJ,29,Ruaka Junction,-1.207095981,36.78598166,16,84,60
106,Koja-UN-Ruaka-Banana,Outbound,0111YSB,30,Bypass,-1.204768538,36.7854774,38,275,60
106,Koja-UN-Ruaka-Banana,Outbound,0101CAV,31,Church Of Acts/Velvet Lounge,-1.203525,36.785397,25,138,60
106,Koja-UN-Ruaka-Banana,Outbound,0111SAR,32,Carwash,-1.20097053,36.78517699,40,302,60
106,Koja-UN-Ruaka-Banana,Outbound,0111KEA,33,Kiambea,-1.198614,36.784122,41,287,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MUC,34,Redeemed/Pefa Muchatha,-1.197213,36.782874,32,218,60
106,Koja-UN-Ruaka-Banana,Outbound,0101GOG,35,Guango,-1.195673,36.780783,41,298,60
106,Koja-UN-Ruaka-Banana,Outbound,0111JEK,36,Kwa Njoki,-1.194099,36.778615,42,310,60
106,Koja-UN-Ruaka-Banana,Outbound,0101NTO,37,Kwa Kanisa ACK/National Oil,-1.193291,36.777536,26,150,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MCC,38,Muchatha Shopping Centre,-1.192055,36.775879,35,234,60
106,Koja-UN-Ruaka-Banana,Outbound,0101LSC,39,Life Sanctuary Church/Muchatha Shopping Centre,-1.19145,36.775071,22,115,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MIC,40,Mary Immaculate Catholic Church/Muchatha Shopping Centre,-1.190698,36.774211,23,123,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MDS,41,Muchatha Dispensary/Kwa Shule/Yamongo Drive,-1.189723,36.773257,26,152,60
106,Koja-UN-Ruaka-Banana,Outbound,0111KIV,42,Kibutu Stage/Bread of Life,-1.188314,36.771234,39,276,60
106,Koja-UN-Ruaka-Banana,Outbound,0111TRI,43,Little Servant,-1.186605424,36.76822275,51,389,60
106,Koja-UN-Ruaka-Banana,Outbound,0101SHT,44,Sacred Heart,-1.186283,36.767421,20,93,60
106,Koja-UN-Ruaka-Banana,Outbound,0101NJK,45,Kwa Njoki Kamili,-1.184899,36.764492,49,370,60
106,Koja-UN-Ruaka-Banana,Outbound,0101KAT,46,Kwa Njoki/Ack Thimbigwa,-1.183893,36.763636,25,158,60
106,Koja-UN-Ruaka-Banana,Outbound,0101VRY,47,Victory,-1.181719,36.762391,40,283,60
106,Koja-UN-Ruaka-Banana,Outbound,0111BAG,48,ACK Thibigwa,-1.181042522,36.76208586,18,82,60
106,Koja-UN-Ruaka-Banana,Outbound,0101ZAK,49,Zakawa,-1.179181,36.760914,36,244,60
106,Koja-UN-Ruaka-Banana,Outbound,0101LIK,50,Likoni,-1.178733,36.760654,16,58,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MOM,51,Mombasa,-1.177906,36.760269,21,100,60
106,Koja-UN-Ruaka-Banana,Outbound,0111SNH,52,Shell Banana,-1.175822139,36.75949216,36,246,60
106,Koja-UN-Ruaka-Banana,Outbound,0101MKB,53,Mkulima Supermarket/Banana,-1.175287,36.759291,16,64,60
106,Koja-UN-Ruaka-Banana,Outbound,0101KOB,54,Kobil/Banana,-1.17466,36.759053,18,75,60
106,Koja-UN-Ruaka-Banana,Outbound,0113BAA,55,Banana Terminus,-1.17383,36.758605,21,196,60
106,Banana-Ruaka-UN-Koja,Inbound,0110BAA,1,Banana Terminus,-1.174235,36.758765,0,0,60
106,Banana-Ruaka-UN-Koja,Inbound,0110BNI,2,Kobil banana,-1.174563825,36.75899327,14,232,60
106,Banana-Ruaka-UN-Koja,Inbound,0110UMK,3,Mkulima supermarket,-1.175078809,36.75925076,16,64,60
106,Banana-Ruaka-UN-Koja,Inbound,0110AEA,4,Shell Banana,-1.175848246,36.75952971,19,92,60
106,Banana-Ruaka-UN-Koja,Inbound,0100MOM,5,Mombasa,-1.17786,36.760345,36,252,60
106,Banana-Ruaka-UN-Koja,Inbound,0100LIK,6,Likoni,-1.179095,36.760938,26,161,60
106,Banana-Ruaka-UN-Koja,Inbound,0100CHL,7,Chantilly School,-1.181032,36.762044,36,251,60
106,Banana-Ruaka-UN-Koja,Inbound,0100VIN,8,Victory Inn,-1.181773,36.762476,20,95,60
106,Banana-Ruaka-UN-Koja,Inbound,0100NJT,9,Kwa Njoki/Thimbigwa Ack,-1.183852,36.763684,39,270,60
106,Banana-Ruaka-UN-Koja,Inbound,0100SHT,10,Sacred Heart,-1.186278,36.767456,64,512,60
106,Banana-Ruaka-UN-Koja,Inbound,0110TVM,11,Traveller's View Muchatha,-1.188491,36.771639,67,530,60
106,Banana-Ruaka-UN-Koja,Inbound,0100KSS,12,Kwa Shule/Seth Home Of Love Children's Home/Muchatha Dispensary,-1.189608,36.773253,33,221,60
106,Banana-Ruaka-UN-Koja,Inbound,0100MIS,13,Mary Immaculate Secondary School/Muchatha,-1.190679,36.774297,28,167,60
106,Banana-Ruaka-UN-Koja,Inbound,0100LSM,14,Life Sanctuary/Muchatha,-1.191495,36.775223,24,139,60
106,Banana-Ruaka-UN-Koja,Inbound,0100TTM,15,Total/Muchatha,-1.193078,36.777371,42,301,60
106,Banana-Ruaka-UN-Koja,Inbound,0100NAM,16,National Oil/Muchatha,-1.193428,36.777892,17,75,60
106,Banana-Ruaka-UN-Koja,Inbound,0110WAM,17,Kwa Jeki,-1.194574,36.779445,33,225,60
106,Banana-Ruaka-UN-Koja,Inbound,0100GUG,18,Guango,-1.195629,36.780871,31,197,60
106,Banana-Ruaka-UN-Koja,Inbound,0100PEF,19,Pefa/All Nations/Muchatha,-1.197129,36.782933,40,294,60
106,Banana-Ruaka-UN-Koja,Inbound,0110GTH,20,Gathanga Stage/Kiambea,-1.198999,36.78444,39,273,60
106,Banana-Ruaka-UN-Koja,Inbound,0100VEV,21,Velvet Lounge/Kigwaru,-1.202782,36.785553,57,453,60
106,Banana-Ruaka-UN-Koja,Inbound,0110PBS,22,Bypass,-1.204483509,36.78551495,30,189,60
106,Banana-Ruaka-UN-Koja,Inbound,0100RBJ,23,Ruaka/Banana Junction/Tuskys Supermarket,-1.20722,36.78602,43,332,60
106,Banana-Ruaka-UN-Koja,Inbound,0100DPA,24,Delta Petrol Station Ruaka/Border,-1.208925247,36.78782701,40,289,60
106,Banana-Ruaka-UN-Koja,Inbound,0100NSO,25,Movers,-1.210058659,36.7891708,31,195,60
106,Banana-Ruaka-UN-Koja,Inbound,0110ROS,26,Rosslyn Total,-1.210405827,36.78973138,17,71,60
106,Banana-Ruaka-UN-Koja,Inbound,0100MRC,27,Movers/Rosslyn Centre,-1.210947633,36.79020882,18,80,60
106,Banana-Ruaka-UN-Koja,Inbound,0110RRS,28,Two Rivers,-1.214472055,36.79485977,80,663,60
106,Banana-Ruaka-UN-Koja,Inbound,0100RRP,29,Rosslyn Road/Karura Community Chapel,-1.216397882,36.79927468,68,557,60
106,Banana-Ruaka-UN-Koja,Inbound,0100RES,30,Runda Estate Entrance,-1.21873,36.80177,51,409,60
106,Banana-Ruaka-UN-Koja,Inbound,0100RKH,31,Runda/Karura Carwash,-1.22091,36.80144,36,258,60
106,Banana-Ruaka-UN-Koja,Inbound,0110VMT,32,Village Market,-1.23006,36.80399,124,1225,60
106,Banana-Ruaka-UN-Koja,Inbound,0100RRJ,33,Redhill Road Junction,-1.23398,36.80339,57,573,60
106,Banana-Ruaka-UN-Koja,Inbound,0110UNA,34,UNEP/KTTC,-1.238032579,36.80994987,103,875,60
106,Banana-Ruaka-UN-Koja,Inbound,0110SSA,35,Canadian embassy,-1.241283417,36.81334019,66,556,60
106,Banana-Ruaka-UN-Koja,Inbound,0110R/B,36,Belgian Embassy/Karura,-1.246905327,36.81568444,83,709,60
106,Banana-Ruaka-UN-Koja,Inbound,0110MTS,37,Muthaiga Shopping Centre,-1.250537038,36.81984186,76,984,60
106,Banana-Ruaka-UN-Koja,Inbound,0110IDR,38,City park drive,-1.257162094,36.82656348,124,1733,60
106,Banana-Ruaka-UN-Koja,Inbound,0110RTU,39,Kobil/Regal house/6th Parklands ave,-1.258020401,36.82704628,21,110,60
106,Banana-Ruaka-UN-Koja,Inbound,0100TCP,40,Total/City Park,-1.25943,36.82673,27,164,60
106,Banana-Ruaka-UN-Koja,Inbound,0110HUN,41,5th parklands avenue,-1.260938644,36.82585001,31,200,60
106,Banana-Ruaka-UN-Koja,Inbound,0110TPA,42,3rd Parklands Avenue/Aga Kan Hospital Junction,-1.263229251,36.82507753,39,290,60
106,Banana-Ruaka-UN-Koja,Inbound,0110AAN,43,Oilibya/2nd Parklands Avenue,-1.264200211,36.8246913,22,108,60
106,Banana-Ruaka-UN-Koja,Inbound,0110AGK,44,Aga Khan Academy,-1.266404986,36.82319462,42,310,60
106,Banana-Ruaka-UN-Koja,Inbound,0110PMA,45,Stima Plaza,-1.269993782,36.82060361,63,543,60
106,Banana-Ruaka-UN-Koja,Inbound,0110HHH,46,JamhurI High,-1.272161007,36.82225585,42,335,60
106,Banana-Ruaka-UN-Koja,Inbound,0110IRT,47,Ngara,-1.274190277,36.82365865,39,256,60
106,Banana-Ruaka-UN-Koja,Inbound,0110SAI,48,Stima Plaza,-1.272611618,36.82100058,47,335,60
106,Banana-Ruaka-UN-Koja,Inbound,0800NGR,49,Globe,-1.277348399,36.82111323,67,1532,60
106,Banana-Ruaka-UN-Koja,Inbound,0102KHJ,50,Koja,-1.281428,36.822532,62,710,60
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0512EAS,1,Easy Coach/Uchumi,-1.288854,36.828734,0,0,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501NYY,2,Nyayo,-1.305779815,36.827057,215,2694,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511IFC,3,Government Plaza/Devis,-1.309170127,36.82863414,55,437,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511CPC,4,Capital Centre,-1.316728592,36.83392882,121,1077,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511BLV,5,Belleview,-1.319614649,36.83861196,76,623,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511SST,6,St. James,-1.321777224,36.84251189,64,506,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511PST,7,Park Side Towers/Airtel,-1.325671077,36.84908867,102,848,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511NOI,8,Vision Plaza,-1.327672005,36.85245752,57,450,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511ARA,9,Nakumatt Headquater,-1.327677728,36.85286522,14,65,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511PNR,10,Panari,-1.329630017,36.85567617,51,410,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511MTA,11,Vita Foam,-1.33048582,36.85771465,36,247,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501SDG,12,Standard Group,-1.331094503,36.85984969,36,247,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511ALB,13,Lab,-1.330142497,36.86801434,109,918,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511SMR,14,Sameer,-1.330032349,36.86876535,19,84,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501GMS,15,GM,-1.329731941,36.87102914,37,265,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501IMR,16,Imara Daima,-1.328465939,36.88033104,123,1075,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511BAN,17,Cabanas,-1.335809827,36.89317614,189,1720,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501TFS,18,Tuffsteel,-1.337222,36.894932,37,250,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501APJ,19,Airport Junction,-1.344124,36.902578,134,1162,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501NNL,20,Nice N Lovely,-1.354464,36.90663,144,1258,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511RCN,21,Reliance,-1.356345175,36.90728188,34,241,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511UNG,22,Sunflag,-1.358405112,36.9076252,35,256,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511KAP,23,Kapa,-1.363709,36.910514,82,693,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511COM,24,Samco,-1.364048,36.910892,16,56,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511OST,25,Astro,-1.366473197,36.91363335,54,417,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501MBT,26,Mabati,-1.369525,36.917027,65,515,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501NTN,27,Nation,-1.372267,36.920297,61,735,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511TOL,28,Linot,-1.373486995,36.92174435,32,210,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511HOS,29,Soham,-1.374088,36.922352,20,95,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511LEM,30,Mechanical,-1.376173,36.924731,48,352,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511SYK,31,Syokimau,-1.379047,36.927758,60,464,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511ALP,32,Allpack,-1.382828,36.931458,74,594,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501SYJ,33,Tops/Stage Ya Juu,-1.39112,36.937976,137,1173,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511MLL,34,Mlolongo,-1.393566,36.939562,45,324,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501SYC,35,Petma/Mlolongo Chini,-1.396349,36.941417,50,386,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511IAA,36,Kasina,-1.401553631,36.94440365,82,690,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501MJN,37,Mjengo,-1.406255,36.94663,72,655,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501SBK,38,Sabaki,-1.420016,36.954022,198,1745,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501TLL,39,Toll,-1.426369,36.958794,106,885,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511OMT,40,Tafom,-1.429424286,36.96204185,63,496,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501SHM,41,Shalom,-1.435689,36.966667,104,1264,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511SHL,42,Shell/Kenol,-1.447176,36.96833,150,1333,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501MLG,43,Mlangoni,-1.45005,36.968372,44,331,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501VNL,44,Vanillas,-1.452072859,36.9681412,34,234,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0501VLG,45,Village,-1.453628,36.967694,29,180,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511NAV,46,Savana,-1.457748413,36.96564674,65,517,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511EPZ,47,EPZ,-1.469175,36.960858,159,2425,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511TSH,48,Tosha,-1.470376,36.960409,25,143,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511ECC,49,Commercial,-1.471910477,36.95985317,29,181,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0511YSA,50,Easymat,-1.473498344,36.95957422,29,180,65
110,Railways-Mombasa Road-Mlolongo-Kitengela,Outbound,0513KIT,51,Kitengela,-1.477218,36.958032,58,485,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510KIT,1,Kitengela,-1.47715,36.957852,0,0,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500EPZ,2,Epz,-1.468748,36.96082,117,1044,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510EPZ,3,Epz,-1.467201,36.961268,29,179,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510VNL,4,Vanillas,-1.451750994,36.96805537,213,1908,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500PTL,5,Portland,-1.44941,36.968283,38,262,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510SHL,6,Shell,-1.447511,36.968263,32,212,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SNR,7,Senior,-1.437106,36.966675,137,1235,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SHM,8,Shalom,-1.435524,36.966542,29,194,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500TOL,9,Toll,-1.427072,36.959096,146,1295,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SBK,10,Sabaki,-1.420315,36.953957,112,955,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500KNC,11,Kenchik,-1.411761,36.949273,127,1096,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500MJN,12,Mjengo,-1.406897,36.94665,76,628,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510LOO,13,Mlolongo,-1.40007323,36.94305718,103,866,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SLN,14,Solomon,-1.398712,36.942261,29,175,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510SLN,15,Solomon,-1.397388,36.941571,28,166,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510GIE,16,Stage Ya Chini,-1.394397676,36.93984926,51,388,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SYJ,17,Stage Ya Juu,-1.391432,36.937822,53,406,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510AAD,18,Madharau Stage,-1.389353513,36.93631411,41,297,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500OBT,19,Allpack /Orbit,-1.386374,36.933952,55,446,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SYK,20,Syokimau,-1.379645,36.928056,118,1014,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500NTN,21,Nation,-1.372404,36.920009,141,1210,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500MBT,22,Mabati,-1.370161,36.917469,51,382,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500KAP,23,Kapa,-1.365397,36.911998,97,809,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SKR,24,Syokimau Railway Station,-1.359653,36.907814,95,805,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500RLN,25,Reliance,-1.35447,36.906289,75,617,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510RGS,26,SGR,-1.352340639,36.90579593,36,264,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510NIY,27,Nice and Lovely,-1.349540233,36.90449238,47,347,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500APJ,28,Airport Junction,-1.346604,36.902371,53,405,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500STM,29,Steel Markers,-1.337803,36.894404,153,1321,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500AAL,30,Adopt Alight,-1.333549,36.889946,84,686,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510IAA,31,Imara,-1.328707694,36.88084602,134,2178,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510GMS,32,GM,-1.330257654,36.87062681,135,1178,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SMR,33,Sameer,-1.331062317,36.86492443,79,658,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510MBL,34,Boby Meal,-1.331625937,36.86076164,60,720,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500PNR,35,Panari,-1.33020401,36.85575128,73,595,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510Z0A,36,Plaza 2000,-1.328021048,36.85235023,58,449,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510ATL,37,Airtel,-1.325960755,36.84849858,62,529,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510JAS,38,St James,-1.323178053,36.84383154,75,891,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500SHL,39,Shell,-1.321653128,36.84123516,46,351,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510BLV,40,Belleview,-1.319453716,36.83760881,61,497,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0500NYY,41,Nyayo,-1.305710077,36.82667613,222,2043,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510OCU,42,South C,-1.299696921,36.82402611,89,1083,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510KAB,43,Makaburini,-1.298146248,36.82333946,30,193,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0510AGP,44,Agip,-1.291821599,36.82235777,87,1152,65
110,Kitengela-Mlolongo-Mombasa Road-Railways,Inbound,0512EAS,45,Easy Coach/Uchumi,-1.288854,36.828734,95,1493,65
111,Railways-Ngong Road-Karen-Ngong,Outbound,0001RLW,1,Railways,-1.290884,36.828242,0,0,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711ERE,2,Nairobi Area Traffic Police Headquarters,-1.296726197,36.80815905,263,2546,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711TTE,3,Kenyatta National Hospital,-1.297580659,36.80554211,43,336,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711MCP,4,Coptic/Mimosa,-1.298972368,36.79792821,103,906,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711UCN,5,Uchumi/National Oil,-1.299723387,36.7923224,78,658,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711NKP,6,Prestige Plaza,-1.299744844,36.78714573,72,600,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711MTL,7,Motherland,-1.299889,36.783829,50,377,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711AAD,8,Kirichwa Road,-1.29997015,36.78192079,33,213,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711ARC,9,Adams Arcade,-1.300013065,36.78120732,18,79,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701PSA,10,Posta/Ole Odume Road,-1.300362,36.774018,97,858,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711PST,11,Marsabit Plaza,-1.300442219,36.77241504,29,178,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711ATG,12,Posta Stage,-1.300474405,36.77186787,16,61,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701APA,13,Impala/Swedish School Nairobi,-1.300538778,36.76902205,44,331,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711JKR,14,Jamuhuri/Kibera Station Road,-1.300063,36.767103,33,219,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711NKJ,15,Junction,-1.299192309,36.7629683,61,497,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701CMD,16,Corner/Meteorological Department,-1.299706,36.759325,54,433,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701TKS,17,Suntarc/Shallow,-1.300559,36.756962,40,288,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701TAN,18,Tankard,-1.300785542,36.75634325,17,87,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701SWD,19,Showground,-1.302148,36.752708,57,450,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701SFY,20,Fastenergy,-1.302577257,36.75186396,21,120,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KNO,21,Kenol,-1.304331422,36.74684823,74,597,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701PWY,22,Pathway,-1.305844188,36.74256206,65,509,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701RCE,23,Racecourse,-1.306702495,36.73855484,59,457,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701LNA,24,Lenana,-1.308413744,36.73239648,87,710,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711MTI,25,Miotoni,-1.3126,36.722659,138,1280,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711IWA,26,Kabwagi/Miotoni W Road,-1.316492558,36.71812177,82,686,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701CRS,27,St. Christophers,-1.318738,36.715632,50,378,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KFR,28,Kwa Farasi,-1.319781,36.714437,29,177,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711KRN,29,Karen,-1.322568,36.706687,109,944,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701WRG,30,Windy Ridge/Group Africa,-1.324266,36.701959,70,580,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711WDC,31,Westwood/Defense College,-1.325356,36.697102,70,562,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711MKP,32,Mbagathi/Kephis,-1.327656,36.691223,86,783,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KCC,33,KCB Community,-1.329666,36.686842,68,558,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701SHT,34,Shade Hotel,-1.328036,36.684113,48,375,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711JOG,35,Jogoo,-1.329173,36.681338,46,335,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701JBC,36,Jogoo/KBC,-1.329651,36.680235,24,130,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701MHS,37,Maasai High School,-1.330285,36.6788,29,174,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701UMJ,38,Umoja,-1.331067,36.677003,33,218,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701BCA,39,Bumps/PCEA,-1.332217,36.675211,35,238,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711BLB,40,Bulbul,-1.333908,36.673585,38,262,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701BLC,41,Bulbul Kanisani (Catholic Church),-1.335206,36.672411,31,195,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701ELP,42,Elsi Place,-1.340269,36.667122,98,817,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KMC,43,Kwa Muchina,-1.341244,36.666753,22,117,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701NVV,44,Naivas/Vet,-1.342889,36.666389,30,187,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KNC,45,Kenvic,-1.343876,36.666123,22,114,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701NYH,46,Nyali House,-1.344763,36.665775,21,106,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0701KMH,47,Karmu House,-1.346582,36.663923,41,290,85
111,Railways-Ngong Road-Karen-Ngong,Outbound,0711UNV,48,Universal,-1.347724,36.662526,31,197,85
